10000; 20000
20000; 40000
30000; 60000
40000; 80000
50000; 100000
60000; 120000
70000; 140000
80000; 160000
90000; 180000
100000; 200000
210000; 420000
220000; 440000
230000; 460000
240000; 480000
250000; 500000
260000; 520000
270000; 540000
280000; 560000
290000; 580000
300000; 600000
